SP;PV;CV;Auto
60;18.010273;10;0
60;18.737722;10;0
60;18.737722;10;0
60;18.755154;10;0
60;18.755154;10;0
60;18.772568;10;0
60;18.772568;10;0
60;18.772568;10;0
60;18.789965;10;0
60;18.789965;10;0
60;18.789965;10;0
60;18.807344;10;0
60;18.807344;10;0
60;18.824707;10;0
60;18.824707;10;0
60;18.842052;10;0
60;18.842052;10;0
60;18.842052;10;0
60;18.859381;10;0
60;18.859381;10;0
60;18.859381;10;0
60;18.226692;10;0
60;18.226692;10;0
60;18.243986;10;0
60;18.243986;10;0
60;18.261263;10;0
60;18.261263;10;0
60;18.261263;10;0
60;18.278522;10;0
60;18.278522;10;0
60;18.278522;10;0
60;18.295765;10;0
60;18.295765;10;0
60;18.31299;10;0
60;18.31299;10;0
60;18.330198;10;0
60;18.330198;10;0
60;18.330198;10;0
60;18.347389;10;0
60;18.347389;10;0
60;18.347389;10;0
60;18.764563;10;0
60;18.764563;10;0
60;18.781719;10;0
60;18.781719;10;0
60;18.798859;10;0
60;18.798859;10;0
60;18.798859;10;0
60;18.815981;10;0
60;18.815981;10;0
60;18.815981;10;0
60;18.833086;10;0
60;18.833086;10;0
60;18.850174;10;0
60;18.850174;10;0
60;18.867245;10;0
60;18.867245;10;0
60;18.867245;10;0
60;18.884298;10;0
60;18.884298;10;0
60;18.884298;10;0
60;18.871336;10;0
60;18.871336;10;0
60;18.888355;10;0
60;18.888355;10;0
60;18.905357;10;0
60;18.905357;10;0
60;18.905357;10;0
60;18.922344;10;0
60;18.922344;10;0
60;18.922344;10;0
60;19.019314;10;0
60;19.019314;10;0
60;19.036266;10;0
60;19.036266;10;0
60;19.053202;10;0
60;19.053202;10;0
60;19.053202;10;0
60;19.07012;10;0
60;19.07012;10;0
60;19.07012;10;0
60;18.847019;10;0
60;18.847019;10;0
60;18.863903;10;0
60;18.863903;10;0
60;18.880772;10;0
60;18.880772;10;0
60;18.880772;10;0
60;18.897623;10;0
60;18.897623;10;0
60;18.897623;10;0
60;18.914457;10;0
60;18.914457;10;0
60;18.931274;10;0
60;18.931274;10;0
60;18.948074;10;0
60;18.948074;10;0
60;18.948074;10;0
60;18.964859;10;0
60;18.964859;10;0
60;18.964859;10;0
60;19.251627;10;0
60;19.251627;10;0
60;19.268377;10;0
60;19.268377;10;0
60;19.28511;10;0
60;19.28511;10;0
60;19.28511;10;0
60;19.301828;10;0
60;19.301828;10;0
60;19.301828;10;0
60;19.318529;10;0
60;19.318529;10;0
60;19.335213;10;0
60;19.335213;10;0
60;19.351879;10;0
60;19.351879;10;0
60;19.351879;10;0
60;19.36853;10;0
60;19.36853;10;0
60;19.36853;10;0
60;18.925165;10;0
60;18.925165;10;0
60;18.941782;10;0
60;18.941782;10;0
60;18.958384;10;0
60;18.958384;10;0
60;18.958384;10;0
60;18.974968;10;0
60;18.974968;10;0
60;18.974968;10;0
60;18.991535;10;0
60;18.991535;10;0
60;19.008087;10;0
60;19.008087;10;0
60;19.024622;10;0
60;19.024622;10;0
60;19.024622;10;0
60;19.04114;10;0
60;19.04114;10;0
60;19.04114;10;0
60;19.157642;10;0
60;19.157642;10;0
60;19.174128;10;0
60;19.174128;10;0
60;19.190598;10;0
60;19.190598;10;0
60;19.190598;10;0
60;19.20705;10;0
60;19.20705;10;0
60;19.20705;10;0
60;19.783485;10;0
60;19.783485;10;0
60;19.799906;10;0
60;19.799906;10;0
60;19.816309;10;0
60;19.816309;10;0
60;19.816309;10;0
60;19.832697;10;0
60;19.832697;10;0
60;19.832697;10;0
60;19.499067;10;0
60;19.499067;10;0
60;19.515421;10;0
60;19.515421;10;0
60;19.531759;10;0
60;19.531759;10;0
60;19.531759;10;0
60;19.54808;10;0
60;19.54808;10;0
60;19.54808;10;0
60;19.564386;10;0
60;19.564386;10;0
60;19.580675;10;0
60;19.580675;10;0
60;19.596949;10;0
60;19.596949;10;0
60;19.596949;10;0
60;19.613205;10;0
60;19.613205;10;0
60;19.613205;10;0
60;19.769445;10;0
60;19.769445;10;0
60;19.785669;10;0
60;19.785669;10;0
60;19.801878;10;0
60;19.801878;10;0
60;19.801878;10;0
60;19.818069;10;0
60;19.818069;10;0
60;19.818069;10;0
60;19.834246;10;0
60;19.834246;10;0
60;19.850405;10;0
60;19.850405;10;0
60;19.866549;10;0
60;19.866549;10;0
60;19.866549;10;0
60;19.882677;10;0
60;19.882677;10;0
60;19.882677;10;0
60;20.098789;10;0
60;20.098789;10;0
60;20.114885;10;0
60;20.114885;10;0
60;20.130964;10;0
60;20.130964;10;0
60;20.130964;10;0
60;20.147028;10;0
60;20.147028;10;0
60;20.147028;10;0
60;20.163076;10;0
60;20.163076;10;0
60;20.179108;10;0
60;20.179108;10;0
60;20.195124;10;0
60;20.195124;10;0
60;20.195124;10;0
60;20.211123;10;0
60;20.211123;10;0
60;20.211123;10;0
60;19.487106;10;0
60;19.487106;10;0
60;19.503075;10;0
60;19.503075;10;0
60;19.519026;10;0
60;19.519026;10;0
60;19.519026;10;0
60;19.534962;10;0
60;19.534962;10;0
60;19.534962;10;0
60;19.550882;10;0
60;19.550882;10;0
60;19.566786;10;0
60;19.566786;10;0
60;19.582674;10;0
60;19.582674;10;0
60;19.582674;10;0
60;19.598547;10;0
60;19.598547;10;0
60;19.598547;10;0
60;19.914404;10;0
60;19.914404;10;0
60;19.930244;10;0
60;19.930244;10;0
60;19.94607;10;0
60;19.94607;10;0
60;19.94607;10;0
60;19.96188;10;0
60;19.96188;10;0
60;19.977673;10;0
60;19.977673;10;0
60;19.977673;10;0
60;19.99345;10;0
60;19.99345;10;0
60;20.009212;10;0
60;20.009212;10;0
60;20.009212;10;0
60;20.02496;10;0
60;20.02496;10;0
60;20.610689;10;0
60;20.610689;10;0
60;20.610689;10;0
60;20.626404;10;0
60;20.626404;10;0
60;20.642103;10;0
60;20.642103;10;0
60;20.642103;10;0
60;20.657787;10;0
60;20.657787;10;0
60;20.603456;10;0
60;20.603456;10;0
60;20.603456;10;0
60;20.619108;10;0
60;20.619108;10;0
60;20.634745;10;0
60;20.634745;10;0
60;20.634745;10;0
60;20.650366;10;0
60;20.650366;10;0
60;20.485971;10;0
60;20.485971;10;0
60;20.485971;10;0
60;20.501562;10;0
60;20.501562;10;0
60;20.517138;10;0
60;20.517138;10;0
60;20.517138;10;0
60;20.532698;10;0
60;20.532698;10;0
60;20.548241;10;0
60;20.548241;10;0
60;20.548241;10;0
60;20.563768;10;0
60;20.563768;10;0
60;20.579281;10;0
60;20.579281;10;0
60;20.579281;10;0
60;20.594778;10;0
60;20.594778;10;0
60;20.79026;10;0
60;20.79026;10;0
60;20.79026;10;0
60;20.805727;10;0
60;20.805727;10;0
60;20.821178;10;0
60;20.821178;10;0
60;20.821178;10;0
60;20.836615;10;0
60;20.836615;10;0
60;20.852036;10;0
60;20.852036;10;0
60;20.852036;10;0
60;20.867441;10;0
60;20.867441;10;0
60;20.882832;10;0
60;20.882832;10;0
60;20.882832;10;0
60;20.898207;10;0
60;20.898207;10;0
60;20.983564;10;0
60;20.983564;10;0
60;20.983564;10;0
60;20.998907;10;0
60;20.998907;10;0
60;21.014235;10;0
60;21.014235;10;0
60;21.014235;10;0
60;21.029547;10;0
60;21.029547;10;0
60;21.044844;10;0
60;21.044844;10;0
60;21.044844;10;0
60;21.060125;10;0
60;21.060125;10;0
60;21.075392;10;0
60;21.075392;10;0
60;21.075392;10;0
60;21.090643;10;0
60;21.090643;10;0
60;20.785881;10;0
60;20.785881;10;0
60;20.785881;10;0
60;20.801104;10;0
60;20.801104;10;0
60;20.816311;10;0
60;20.816311;10;0
60;20.816311;10;0
60;20.831503;10;0
60;20.831503;10;0
60;21.17668;10;0
60;21.17668;10;0
60;21.17668;10;0
60;21.191841;10;0
60;21.191841;10;0
60;21.206987;10;0
60;21.206987;10;0
60;21.206987;10;0
60;21.222118;10;0
60;21.222118;10;0
60;20.367235;10;0
60;20.367235;10;0
60;20.367235;10;0
60;20.382336;10;0
60;20.382336;10;0
60;20.397421;10;0
60;20.397421;10;0
60;20.397421;10;0
60;20.412491;10;0
60;20.412491;10;0
60;20.427547;10;0
60;20.427547;10;0
60;20.427547;10;0
60;20.442589;10;0
60;20.442589;10;0
60;20.457615;10;0
60;20.457615;10;0
60;20.457615;10;0
60;20.472626;10;0
60;20.472626;10;0
60;20.76762;10;0
60;20.76762;10;0
60;20.76762;10;0
60;20.7826;10;0
60;20.7826;10;0
60;20.797565;10;0
60;20.797565;10;0
60;20.797565;10;0
60;20.812517;10;0
60;20.812517;10;0
60;20.827454;10;0
60;20.827454;10;0
60;20.827454;10;0
60;20.842375;10;0
60;20.842375;10;0
60;20.857281;10;0
60;20.857281;10;0
60;20.857281;10;0
60;20.872171;10;0
60;20.872171;10;0
60;20.747049;10;0
60;20.747049;10;0
60;20.747049;10;0
60;20.761911;10;0
60;20.761911;10;0
60;20.776758;10;0
60;20.776758;10;0
60;20.776758;10;0
60;20.79159;10;0
60;20.79159;10;0
60;20.806408;10;0
60;20.806408;10;0
60;20.806408;10;0
60;20.821211;10;0
60;20.821211;10;0
60;20.835999;10;0
60;20.835999;10;0
60;20.835999;10;0
60;20.850771;10;0
60;20.850771;10;0
60;20.95553;10;0
60;20.95553;10;0
60;20.95553;10;0
60;20.970274;10;0
60;20.970274;10;0
60;20.985003;10;0
60;20.985003;10;0
60;20.985003;10;0
60;20.999718;10;0
60;20.999718;10;0
60;20.704418;10;0
60;20.704418;10;0
60;20.704418;10;0
60;20.719103;10;0
60;20.719103;10;0
60;20.733774;10;0
60;20.733774;10;0
60;20.733774;10;0
60;20.74843;10;0
60;20.74843;10;0
60;21.53307;10;0
60;21.53307;10;0
60;21.53307;10;0
60;21.547697;10;0
60;21.547697;10;0
60;21.562309;10;0
60;21.562309;10;0
60;21.562309;10;0
60;21.576906;10;0
60;21.576906;10;0
60;21.59149;10;0
60;21.59149;10;0
60;21.59149;10;0
60;21.606058;10;0
60;21.606058;10;0
60;21.620611;10;0
60;21.620611;10;0
60;21.620611;10;0
60;21.635151;10;0
60;21.635151;10;0
60;21.629677;10;0
60;21.629677;10;0
60;21.629677;10;0
60;21.644188;10;0
60;21.644188;10;0
60;21.658684;10;0
60;21.658684;10;0
60;21.658684;10;0
60;21.673164;10;0
60;21.673164;10;0
60;21.687632;10;0
60;21.687632;10;0
60;21.687632;10;0
60;21.702084;10;0
60;21.702084;10;0
60;21.716522;10;0
60;21.716522;10;0
60;21.716522;10;0
60;21.730946;10;0
60;21.730946;10;0
60;21.545355;10;0
60;21.545355;10;0
60;21.545355;10;0
60;21.55975;10;0
60;21.55975;10;0
60;21.574131;10;0
60;21.574131;10;0
60;21.574131;10;0
60;21.588497;10;0
60;21.588497;10;0
60;21.60285;10;0
60;21.60285;10;0
60;21.60285;10;0
60;21.617188;10;0
60;21.617188;10;0
60;21.631512;10;0
60;21.631512;10;0
60;21.631512;10;0
60;21.645821;10;0
60;21.645821;10;0
60;21.180117;10;0
60;21.180117;10;0
60;21.180117;10;0
60;21.194397;10;0
60;21.194397;10;0
60;21.208664;10;0
60;21.208664;10;0
60;21.208664;10;0
60;21.222916;10;0
60;21.222916;10;0
60;21.507154;10;0
60;21.507154;10;0
60;21.507154;10;0
60;21.521378;10;0
60;21.521378;10;0
60;21.535587;10;0
60;21.535587;10;0
60;21.535587;10;0
60;21.549784;10;0
60;21.549784;10;0
60;22.063965;10;0
60;22.063965;10;0
60;22.063965;10;0
60;22.078133;10;0
60;22.078133;10;0
60;22.092285;10;0
60;22.092285;10;0
60;22.092285;10;0
60;22.106424;10;0
60;22.106424;10;0
60;22.12055;10;0
60;22.12055;10;0
60;22.12055;10;0
60;22.134661;10;0
60;22.134661;10;0
60;22.148758;10;0
60;22.148758;10;0
60;22.148758;10;0
60;22.16284;10;0
60;22.16284;10;0
60;22.196907;10;0
60;22.196907;10;0
60;22.196907;10;0
60;22.210962;10;0
60;22.210962;10;0
60;22.225002;10;0
60;22.225002;10;0
60;22.225002;10;0
60;22.239029;10;0
60;22.239029;10;0
60;22.253042;10;0
60;22.253042;10;0
60;22.253042;10;0
60;22.26704;10;0
60;22.26704;10;0
60;22.281025;10;0
60;22.281025;10;0
60;22.281025;10;0
60;22.294996;10;0
60;22.294996;10;0
60;22.388954;10;0
60;22.388954;10;0
60;22.388954;10;0
60;22.402897;10;0
60;22.402897;10;0
60;22.416826;10;0
60;22.416826;10;0
60;22.416826;10;0
60;22.430742;10;0
60;22.430742;10;0
60;22.444643;10;0
60;22.444643;10;0
60;22.444643;10;0
60;22.45853;10;0
60;22.45853;10;0
60;22.472404;10;0
60;22.472404;10;0
60;22.472404;10;0
60;22.486265;10;0
60;22.486265;10;0
60;22.350111;10;0
60;22.350111;10;0
60;22.350111;10;0
60;22.363943;10;0
60;22.363943;10;0
60;22.377762;10;0
60;22.377762;10;0
60;22.377762;10;0
60;22.391567;10;0
60;22.391567;10;0
60;21.965357;10;0
60;21.965357;10;0
60;21.965357;10;0
60;21.979134;10;0
60;21.979134;10;0
60;21.992897;10;0
60;21.992897;10;0
60;21.992897;10;0
60;22.006647;10;0
60;22.006647;10;0
60;22.380384;10;0
60;22.380384;10;0
60;22.380384;10;0
60;22.394108;10;0
60;22.394108;10;0
60;22.407816;10;0
60;22.407816;10;0
60;22.407816;10;0
60;22.421511;10;0
60;22.421511;10;0
60;22.435192;10;0
60;22.435192;10;0
60;22.435192;10;0
60;22.44886;10;0
60;22.44886;10;0
60;22.462515;10;0
60;22.462515;10;0
60;22.462515;10;0
60;22.476156;10;0
60;22.476156;10;0
60;22.229784;10;0
60;22.229784;10;0
60;22.229784;10;0
60;22.243397;10;0
60;22.243397;10;0
60;22.256996;10;0
60;22.256996;10;0
60;22.256996;10;0
60;22.270582;10;0
60;22.270582;10;0
60;22.284155;10;0
60;22.284155;10;0
60;22.284155;10;0
60;22.297714;10;0
60;22.297714;10;0
60;22.31126;10;0
60;22.31126;10;0
60;22.31126;10;0
60;22.324793;10;0
60;22.324793;10;0
60;22.018312;10;0
60;22.018312;10;0
60;22.018312;10;0
60;22.031818;10;0
60;22.031818;10;0
60;22.045311;10;0
60;22.045311;10;0
60;22.045311;10;0
60;22.05879;10;0
60;22.05879;10;0
60;22.072256;10;0
60;22.072256;10;0
60;22.072256;10;0
60;22.085709;10;0
60;22.085709;10;0
60;22.099146;10;0
60;22.099146;10;0
60;22.099146;10;0
60;22.11257;10;0
60;22.11257;10;0
60;22.35598;10;0
60;22.35598;10;0
60;22.35598;10;0
60;22.369377;10;0
60;22.369377;10;0
60;22.382761;10;0
60;22.382761;10;0
60;22.382761;10;0
60;22.396132;10;0
60;22.396132;10;0
60;22.259489;10;0
60;22.259489;10;0
60;22.259489;10;0
60;22.272833;10;0
60;22.272833;10;0
60;22.286165;10;0
60;22.286165;10;0
60;22.286165;10;0
60;22.299484;10;0
60;22.299484;10;0
60;22.792789;10;0
60;22.792789;10;0
60;22.792789;10;0
60;22.806082;10;0
60;22.806082;10;0
60;22.819361;10;0
60;22.819361;10;0
60;22.819361;10;0
60;22.832626;10;0
60;22.832626;10;0
60;22.845879;10;0
60;22.845879;10;0
60;22.845879;10;0
60;22.859118;10;0
60;22.859118;10;0
60;22.872343;10;0
60;22.872343;10;0
60;22.872343;10;0
60;22.885555;10;0
60;22.885555;10;0
60;22.358755;10;0
60;22.358755;10;0
60;22.358755;10;0
60;22.371941;10;0
60;22.371941;10;0
60;22.385113;10;0
60;22.385113;10;0
60;22.385113;10;0
60;22.398273;10;0
60;22.398273;10;0
60;22.411421;10;0
60;22.411421;10;0
60;22.411421;10;0
60;22.424555;10;0
60;22.424555;10;0
60;22.437675;10;0
60;22.437675;10;0
60;22.437675;10;0
60;22.450783;10;0
60;22.450783;10;0
60;23.233877;10;0
60;23.233877;10;0
60;23.233877;10;0
60;23.246958;10;0
60;23.246958;10;0
60;23.260027;10;0
60;23.260027;10;0
60;23.260027;10;0
60;23.273083;10;0
60;23.273083;10;0
60;23.286125;10;0
60;23.286125;10;0
60;23.286125;10;0
60;23.299154;10;0
60;23.299154;10;0
60;23.31217;10;0
60;23.31217;10;0
60;23.31217;10;0
60;23.325172;10;0
60;23.325172;10;0
60;22.648163;10;0
60;22.648163;10;0
60;22.648163;10;0
60;22.66114;10;0
60;22.66114;10;0
60;22.674105;10;0
60;22.674105;10;0
60;22.674105;10;0
60;22.687056;10;0
60;22.687056;10;0
60;22.519995;10;0
60;22.519995;10;0
60;22.519995;10;0
60;22.532921;10;0
60;22.532921;10;0
60;22.545834;10;0
60;22.545834;10;0
60;22.545834;10;0
60;22.558733;10;0
60;22.558733;10;0
60;22.651621;10;0
60;22.651621;10;0
60;22.651621;10;0
60;22.664495;10;0
60;22.664495;10;0
60;22.677357;10;0
60;22.677357;10;0
60;22.677357;10;0
60;22.690205;10;0
60;22.690205;10;0
60;22.703041;10;0
60;22.703041;10;0
60;22.703041;10;0
60;22.715864;10;0
60;22.715864;10;0
60;22.728674;10;0
60;22.728674;10;0
60;22.728674;10;0
60;22.741472;10;0
60;22.741472;10;0
60;22.654257;10;0
60;22.654257;10;0
60;22.654257;10;0
60;22.667028;10;0
60;22.667028;10;0
60;22.679789;10;0
60;22.679789;10;0
60;22.679789;10;0
60;22.692535;10;0
60;22.692535;10;0
60;22.705269;10;0
60;22.705269;10;0
60;22.705269;10;0
60;22.717991;10;0
60;22.717991;10;0
60;22.7307;10;0
60;22.7307;10;0
60;22.7307;10;0
60;22.743395;10;0
60;22.743395;10;0
60;23.006079;10;0
60;23.006079;10;0
60;23.006079;10;0
60;23.018749;10;0
60;23.018749;10;0
60;23.031406;10;0
60;23.031406;10;0
60;23.031406;10;0
60;23.044052;10;0
60;23.044052;10;0
60;23.056684;10;0
60;23.056684;10;0
60;23.056684;10;0
60;23.069305;10;0
60;23.069305;10;0
60;23.081913;10;0
60;23.081913;10;0
60;23.081913;10;0
60;23.094507;10;0
60;23.094507;10;0
60;22.93709;10;0
60;22.93709;10;0
60;22.93709;10;0
60;22.949659;10;0
60;22.949659;10;0
60;22.962217;10;0
60;22.962217;10;0
60;22.962217;10;0
60;22.974762;10;0
60;22.974762;10;0
60;22.987295;10;0
60;22.987295;10;0
60;22.987295;10;0
60;22.999815;10;0
60;22.999815;10;0
60;23.012321;10;0
60;23.012321;10;0
60;23.012321;10;0
60;23.024817;10;0
60;23.024817;10;0
60;23.227299;10;0
60;23.227299;10;0
60;23.227299;10;0
60;23.239769;10;0
60;23.239769;10;0
60;23.252226;10;0
60;23.252226;10;0
60;23.252226;10;0
60;23.264671;10;0
60;23.264671;10;0
60;23.277103;10;0
60;23.277103;10;0
60;23.277103;10;0
60;23.289524;10;0
60;23.289524;10;0
60;23.301931;10;0
60;23.301931;10;0
60;23.301931;10;0
60;23.314327;10;0
60;23.314327;10;0
60;23.026711;10;0
60;23.026711;10;0
60;23.026711;10;0
60;23.039082;10;0
60;23.039082;10;0
60;23.051439;10;0
60;23.051439;10;0
60;23.051439;10;0
60;23.063786;10;0
60;23.063786;10;0
60;23.166121;10;0
60;23.166121;10;0
60;23.166121;10;0
60;23.178442;10;0
60;23.178442;10;0
60;23.190752;10;0
60;23.190752;10;0
60;23.190752;10;0
60;23.203049;10;0
60;23.203049;10;0
60;24.045334;10;0
60;24.045334;10;0
60;24.045334;10;0
60;24.057606;10;0
60;24.057606;10;0
60;24.069866;10;0
60;24.069866;10;0
60;24.069866;10;0
60;24.082115;10;0
60;24.082115;10;0
60;24.094351;10;0
60;24.094351;10;0
60;24.094351;10;0
60;24.106575;10;0
60;24.106575;10;0
60;24.118786;10;0
60;24.118786;10;0
60;24.118786;10;0
60;24.130985;10;0
60;24.130985;10;0
60;23.643173;10;0
60;23.643173;10;0
60;23.643173;10;0
60;23.655348;10;0
60;23.655348;10;0
60;23.667511;10;0
60;23.667511;10;0
60;23.667511;10;0
60;23.679663;10;0
60;23.679663;10;0
60;23.691801;10;0
60;23.691801;10;0
60;23.691801;10;0
60;23.703928;10;0
60;23.703928;10;0
60;23.716043;10;0
60;23.716043;10;0
60;23.716043;10;0
60;23.728146;10;0
60;23.728146;10;0
60;23.870235;10;0
60;23.870235;10;0
60;23.870235;10;0
60;23.882315;10;0
60;23.882315;10;0
60;23.894381;10;0
60;23.894381;10;0
60;23.894381;10;0
60;23.906435;10;0
60;23.906435;10;0
60;23.918478;10;0
60;23.918478;10;0
60;23.918478;10;0
60;23.930508;10;0
60;23.930508;10;0
60;23.942526;10;0
60;23.942526;10;0
60;23.942526;10;0
60;23.954533;10;0
60;23.954533;10;0
60;24.366528;10;0
60;24.366528;10;0
60;24.366528;10;0
60;24.37851;10;0
60;24.37851;10;0
60;24.39048;10;0
60;24.39048;10;0
60;24.39048;10;0
60;24.402439;10;0
60;24.402439;10;0
60;24.194387;10;0
60;24.194387;10;0
60;24.194387;10;0
60;24.206322;10;0
60;24.206322;10;0
60;24.218245;10;0
60;24.218245;10;0
60;24.230156;10;0
60;24.230156;10;0
60;24.230156;10;0
60;24.182056;10;0
60;24.182056;10;0
60;24.182056;10;0
60;24.193943;10;0
60;24.193943;10;0
60;24.205818;10;0
60;24.205818;10;0
60;24.217682;10;0
60;24.217682;10;0
60;24.217682;10;0
60;24.229534;10;0
60;24.229534;10;0
60;24.229534;10;0
60;24.241375;10;0
60;24.241375;10;0
60;24.253202;10;0
60;24.253202;10;0
60;24.265018;10;0
60;24.265018;10;0
60;24.265018;10;0
60;24.566822;10;0
60;24.566822;10;0
60;24.566822;10;0
60;24.578615;10;0
60;24.578615;10;0
60;24.590397;10;0
60;24.590397;10;0
60;24.602167;10;0
60;24.602167;10;0
60;24.602167;10;0
60;24.613924;10;0
60;24.613924;10;0
60;24.613924;10;0
60;24.625669;10;0
60;24.625669;10;0
60;24.637403;10;0
60;24.637403;10;0
60;24.649126;10;0
60;24.649126;10;0
60;24.649126;10;0
60;23.980837;10;0
60;23.980837;10;0
60;23.980837;10;0
60;23.992537;10;0
60;23.992537;10;0
60;24.004225;10;0
60;24.004225;10;0
60;24.015902;10;0
60;24.015902;10;0
60;24.015902;10;0
60;24.027565;10;0
60;24.027565;10;0
60;24.027565;10;0
60;24.039217;10;0
60;24.039217;10;0
60;24.050858;10;0
60;24.050858;10;0
60;24.062487;10;0
60;24.062487;10;0
60;24.062487;10;0
60;24.694105;10;0
60;24.694105;10;0
60;24.694105;10;0
60;24.705711;10;0
60;24.705711;10;0
60;24.717306;10;0
60;24.717306;10;0
60;24.728889;10;0
60;24.728889;10;0
60;24.728889;10;0
60;24.040461;10;0
60;24.040461;10;0
60;24.040461;10;0
60;24.052021;10;0
60;24.052021;10;0
60;24.06357;10;0
60;24.06357;10;0
60;24.075108;10;0
60;24.075108;10;0
60;24.075108;10;0
60;24.136635;10;0
60;24.136635;10;0
60;24.136635;10;0
60;24.148149;10;0
60;24.148149;10;0
60;24.159653;10;0
60;24.159653;10;0
60;24.171144;10;0
60;24.171144;10;0
60;24.171144;10;0
60;24.182625;10;0
60;24.182625;10;0
60;24.182625;10;0
60;24.194094;10;0
60;24.194094;10;0
60;24.205551;10;0
60;24.205551;10;0
60;24.216997;10;0
60;24.216997;10;0
60;24.216997;10;0
60;24.768431;10;0
60;24.768431;10;0
60;24.768431;10;0
60;24.779854;10;0
60;24.779854;10;0
60;24.791265;10;0
60;24.791265;10;0
60;24.802666;10;0
60;24.802666;10;0
60;24.802666;10;0
60;24.814054;10;0
60;24.814054;10;0
60;24.814054;10;0
60;24.825432;10;0
60;24.825432;10;0
60;24.836798;10;0
60;24.836798;10;0
60;24.848152;10;0
60;24.848152;10;0
60;24.848152;10;0
60;24.079496;10;0
60;24.079496;10;0
60;24.079496;10;0
60;24.090828;10;0
60;24.090828;10;0
60;24.102148;10;0
60;24.102148;10;0
60;24.113457;10;0
60;24.113457;10;0
60;24.113457;10;0
60;24.124754;10;0
60;24.124754;10;0
60;24.124754;10;0
60;24.136042;10;0
60;24.136042;10;0
60;24.147318;10;0
60;24.147318;10;0
60;24.158583;10;0
60;24.158583;10;0
60;24.158583;10;0
60;25.069836;10;0
60;25.069836;10;0
60;25.069836;10;0
60;25.081078;10;0
60;25.081078;10;0
60;25.092308;10;0
60;25.092308;10;0
60;25.103527;10;0
60;25.103527;10;0
60;25.103527;10;0
60;25.064734;10;0
60;25.064734;10;0
60;25.064734;10;0
60;25.075932;10;0
60;25.075932;10;0
60;25.087118;10;0
60;25.087118;10;0
60;25.098293;10;0
60;25.098293;10;0
60;25.098293;10;0
60;24.769457;10;0
60;24.769457;10;0
60;24.769457;10;0
60;24.780609;10;0
60;24.780609;10;0
60;24.79175;10;0
60;24.79175;10;0
60;24.802879;10;0
60;24.802879;10;0
60;24.802879;10;0
60;24.813999;10;0
60;24.813999;10;0
60;24.813999;10;0
60;24.825108;10;0
60;24.825108;10;0
60;24.836205;10;0
60;24.836205;10;0
60;24.84729;10;0
60;24.84729;10;0
60;24.84729;10;0
60;24.918365;10;0
60;24.918365;10;0
60;24.918365;10;0
60;24.92943;10;0
60;24.92943;10;0
60;24.940483;10;0
60;24.940483;10;0
60;24.951525;10;0
60;24.951525;10;0
60;24.951525;10;0
60;24.962555;10;0
60;24.962555;10;0
60;24.962555;10;0
60;24.973576;10;0
60;24.973576;10;0
60;24.984585;10;0
60;24.984585;10;0
60;24.995583;10;0
60;24.995583;10;0
60;24.995583;10;0
60;24.486568;10;0
60;24.486568;10;0
60;24.486568;10;0
60;24.497545;10;0
60;24.497545;10;0
60;24.508511;10;0
60;24.508511;10;0
60;24.519464;10;0
60;24.519464;10;0
60;24.519464;10;0
60;24.530407;10;0
60;24.530407;10;0
60;24.530407;10;0
60;24.54134;10;0
60;24.54134;10;0
60;24.552261;10;0
60;24.552261;10;0
60;24.563171;10;0
60;24.563171;10;0
60;24.563171;10;0
60;25.174072;10;0
60;25.174072;10;0
60;25.174072;10;0
60;25.184961;10;0
60;25.184961;10;0
60;25.195839;10;0
60;25.195839;10;0
60;25.206707;10;0
60;25.206707;10;0
60;25.206707;10;0
60;24.947563;10;0
60;24.947563;10;0
60;24.947563;10;0
60;24.958408;10;0
60;24.958408;10;0
60;24.969244;10;0
60;24.969244;10;0
60;24.980068;10;0
60;24.980068;10;0
60;24.980068;10;0
60;25.520882;10;0
60;25.520882;10;0
60;25.520882;10;0
60;25.531685;10;0
60;25.531685;10;0
60;25.542477;10;0
60;25.542477;10;0
60;25.553257;10;0
60;25.553257;10;0
60;25.553257;10;0
60;25.564028;10;0
60;25.564028;10;0
60;25.564028;10;0
60;25.574787;10;0
60;25.574787;10;0
60;25.585535;10;0
60;25.585535;10;0
60;25.596273;10;0
60;25.596273;10;0
60;25.596273;10;0
60;25.327;10;0
60;25.327;10;0
60;25.327;10;0
60;25.337717;10;0
60;25.337717;10;0
60;25.348423;10;0
60;25.348423;10;0
60;25.359118;10;0
60;25.359118;10;0
60;25.359118;10;0
60;25.369802;10;0
60;25.369802;10;0
60;25.369802;10;0
60;25.380476;10;0
60;25.380476;10;0
60;25.39114;10;0
60;25.39114;10;0
60;25.401793;10;0
60;25.401793;10;0
60;25.401793;10;0
60;24.872433;10;0
60;24.872433;10;0
60;24.872433;10;0
60;24.883064;10;0
60;24.883064;10;0
60;24.893684;10;0
60;24.893684;10;0
60;24.904295;10;0
60;24.904295;10;0
60;24.904295;10;0
60;24.914894;10;0
60;24.914894;10;0
60;24.914894;10;0
60;24.925484;10;0
60;24.925484;10;0
60;24.936062;10;0
60;24.936062;10;0
60;24.94663;10;0
60;24.94663;10;0
60;24.94663;10;0
60;25.357189;10;0
60;25.357189;10;0
60;25.357189;10;0
60;25.367737;10;0
60;25.367737;10;0
60;25.378273;10;0
60;25.378273;10;0
60;25.3888;10;0
60;25.3888;10;0
60;25.3888;10;0
60;25.589314;10;0
